iteration, destination,9->6,9->3,0->4,0->2,0->1,0->7,4->0,4->2,4->1,4->7,8->5,8->3,2->0,2->4,2->1,2->7,6->9,6->3,5->8,5->3,1->0,1->4,1->2,1->7,7->0,7->4,7->2,7->1,3->9,3->8,3->6,3->5,
247,9,1.0,1.0,4.054937770562772,1.3214285714285714,2.1011904761904763,1.9575757575757575,1.8583333333333332,2.6657268170426067,1.1428571428571428,1.2916666666666667,1.3166666666666667,1.4023199023199022,1.2,1.263095238095238,1.8806215181447379,1.3583333333333334,4.476388888888889,1.4685897435897437,1.8095238095238093,2.5387787650945546,1.0,3.258040935672515,1.0,1.0,1.3428571428571427,1.0,1.3428571428571427,1.9612266388582176,4.858583959899749,1.0,2.208730158730159,2.079254955570745,
248,9,1.0,1.0,4.054937770562772,1.4214285714285715,2.1011904761904763,2.0575757575757576,1.8583333333333332,2.6657268170426067,1.1428571428571428,1.2916666666666667,1.3166666666666667,1.4023199023199022,1.3,1.263095238095238,1.8806215181447379,1.3583333333333334,4.476388888888889,1.4685897435897437,1.8095238095238093,2.5387787650945546,1.0,3.258040935672515,1.0,1.0,1.4428571428571428,1.0,1.4428571428571428,1.9612266388582176,4.858583959899749,1.0,2.208730158730159,2.079254955570745,
249,9,1.0,1.0,4.054937770562772,1.5642857142857143,2.1011904761904763,2.0575757575757576,1.8583333333333332,2.6657268170426067,1.1428571428571428,1.2916666666666667,1.3166666666666667,1.4023199023199022,1.3,1.263095238095238,1.8806215181447379,1.3583333333333334,4.619246031746032,1.4685897435897437,1.8095238095238093,2.6816359079516974,1.0,3.258040935672515,1.0,1.0,1.4428571428571428,1.0,1.4428571428571428,1.9612266388582176,4.858583959899749,1.1428571428571428,2.208730158730159,2.079254955570745,
250,9,1.0,1.0,4.054937770562772,1.5642857142857143,2.1011904761904763,2.0575757575757576,1.8583333333333332,2.6657268170426067,1.1428571428571428,1.2916666666666667,1.3166666666666667,1.4023199023199022,1.3,1.263095238095238,1.8806215181447379,1.3583333333333334,4.619246031746032,1.4685897435897437,1.8095238095238093,2.6816359079516974,1.0,3.258040935672515,1.0,1.0,1.5095238095238095,1.0,1.4428571428571428,1.9612266388582176,4.858583959899749,1.1428571428571428,2.208730158730159,2.079254955570745,
251,9,1.0,1.0,4.054937770562772,1.5642857142857143,2.1011904761904763,2.0575757575757576,1.8583333333333332,2.6657268170426067,1.1428571428571428,1.2916666666666667,1.3166666666666667,1.4023199023199022,1.3,1.263095238095238,1.8806215181447379,1.3583333333333334,4.619246031746032,1.4685897435897437,1.8095238095238093,2.6816359079516974,1.0,3.258040935672515,1.0,1.0,1.5095238095238095,1.0,1.4428571428571428,1.9612266388582176,4.858583959899749,1.1428571428571428,2.208730158730159,2.079254955570745,
252,9,1.0,1.0,4.054937770562772,1.5642857142857143,2.1011904761904763,2.0575757575757576,1.8583333333333332,2.6657268170426067,1.1428571428571428,1.2916666666666667,1.3166666666666667,1.4023199023199022,1.3,1.263095238095238,1.8806215181447379,1.4171568627450981,4.619246031746032,1.5274132730015084,1.8095238095238093,2.740459437363462,1.0,3.258040935672515,1.0,1.0,1.5095238095238095,1.0,1.4428571428571428,1.9612266388582176,4.858583959899749,1.2016806722689075,2.2675536881419234,2.079254955570745,
253,9,1.0,1.0,4.110493326118327,1.5642857142857143,2.1567460317460316,2.113131313131313,1.9138888888888888,2.721282372598162,1.1428571428571428,1.2916666666666667,1.3166666666666667,1.4023199023199022,1.3555555555555556,1.263095238095238,1.8806215181447379,1.4171568627450981,4.619246031746032,1.5274132730015084,1.8095238095238093,2.740459437363462,1.0,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.2016806722689075,2.2675536881419234,2.079254955570745,
254,9,1.0,1.0,4.110493326118327,1.5642857142857143,2.1567460317460316,2.113131313131313,1.9138888888888888,2.721282372598162,1.1428571428571428,1.2916666666666667,1.3166666666666667,1.4023199023199022,1.3555555555555556,1.263095238095238,1.8806215181447379,1.4171568627450981,4.619246031746032,1.5274132730015084,1.8095238095238093,2.740459437363462,1.0,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.2016806722689075,2.2675536881419234,2.079254955570745,
255,9,1.0,1.0,4.110493326118327,1.5642857142857143,2.1567460317460316,2.113131313131313,1.9138888888888888,2.721282372598162,1.1428571428571428,1.2916666666666667,1.3166666666666667,1.4023199023199022,1.3555555555555556,1.263095238095238,1.8806215181447379,1.4171568627450981,4.619246031746032,1.5274132730015084,1.8095238095238093,2.740459437363462,1.0,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.2016806722689075,2.2675536881419234,2.079254955570745,
256,9,1.0,1.0,4.110493326118327,1.5642857142857143,2.1567460317460316,2.113131313131313,1.9138888888888888,2.721282372598162,1.1428571428571428,1.2916666666666667,1.4595238095238094,1.4023199023199022,1.3555555555555556,1.263095238095238,1.8806215181447379,1.4171568627450981,4.619246031746032,1.5274132730015084,1.8095238095238093,2.740459437363462,1.0,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.2016806722689075,2.2675536881419234,2.079254955570745,
257,9,1.0,1.0,4.110493326118327,1.5642857142857143,2.267857142857143,2.113131313131313,1.9138888888888888,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,1.8806215181447379,1.4171568627450981,4.730357142857143,1.6385243841126196,1.8095238095238093,2.740459437363462,1.0,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.3127917833800187,2.2675536881419234,2.079254955570745,
258,9,1.0,1.0,4.110493326118327,1.5642857142857143,2.267857142857143,2.113131313131313,1.9138888888888888,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,1.8806215181447379,1.4171568627450981,4.730357142857143,1.6385243841126196,1.8095238095238093,2.740459437363462,1.0,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.3127917833800187,2.2675536881419234,2.079254955570745,
259,9,1.0,1.0,4.110493326118327,1.5642857142857143,2.267857142857143,2.113131313131313,1.9138888888888888,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,1.8806215181447379,1.4171568627450981,4.730357142857143,1.6385243841126196,1.8095238095238093,2.740459437363462,1.0,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.3127917833800187,2.2675536881419234,2.079254955570745,
260,9,1.0,1.0,4.110493326118327,1.5642857142857143,2.267857142857143,2.113131313131313,1.9138888888888888,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,1.8806215181447379,1.4171568627450981,4.730357142857143,1.6385243841126196,1.8095238095238093,2.740459437363462,1.0,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.3127917833800187,2.2675536881419234,2.079254955570745,
261,9,1.0,1.0,4.110493326118327,1.5642857142857143,2.267857142857143,2.113131313131313,1.9138888888888888,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,1.8806215181447379,1.4171568627450981,4.730357142857143,1.6385243841126196,1.8095238095238093,2.740459437363462,1.0,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.3127917833800187,2.2675536881419234,2.079254955570745,
262,9,1.0,1.0,4.110493326118327,1.5642857142857143,2.267857142857143,2.613131313131313,1.9138888888888888,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,1.8806215181447379,1.4171568627450981,4.730357142857143,1.6385243841126196,1.8095238095238093,2.740459437363462,1.0,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.3127917833800187,2.2675536881419234,2.079254955570745,
263,9,1.0,1.0,4.110493326118327,1.5642857142857143,2.267857142857143,2.613131313131313,1.9138888888888888,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,1.8806215181447379,1.4171568627450981,4.730357142857143,1.6385243841126196,2.142857142857143,2.740459437363462,1.0,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.3127917833800187,2.2675536881419234,2.079254955570745,
264,9,1.0,1.0,4.110493326118327,1.5642857142857143,2.767857142857143,2.613131313131313,1.9138888888888888,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,1.8806215181447379,1.4171568627450981,4.730357142857143,1.6385243841126196,2.142857142857143,2.740459437363462,1.0,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.3127917833800187,2.2675536881419234,2.079254955570745,
265,9,1.0,1.0,4.110493326118327,1.5642857142857143,2.767857142857143,2.613131313131313,1.9138888888888888,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,1.8806215181447379,1.4171568627450981,4.730357142857143,1.6385243841126196,2.142857142857143,2.740459437363462,1.0,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.3127917833800187,2.2675536881419234,2.079254955570745,
266,9,1.0,1.0,4.110493326118327,1.5642857142857143,2.767857142857143,2.613131313131313,1.9138888888888888,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,1.8806215181447379,1.4171568627450981,4.730357142857143,1.6385243841126196,2.142857142857143,2.740459437363462,1.0,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.3127917833800187,2.2675536881419234,2.079254955570745,
267,9,1.0,1.0,4.110493326118327,1.5642857142857143,2.767857142857143,2.613131313131313,1.9138888888888888,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,1.8806215181447379,1.4171568627450981,4.730357142857143,1.6385243841126196,2.142857142857143,2.740459437363462,1.0,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.3127917833800187,2.2675536881419234,2.079254955570745,
268,9,1.0,1.0,4.110493326118327,1.5642857142857143,2.767857142857143,2.613131313131313,1.9138888888888888,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,1.8806215181447379,1.4171568627450981,4.730357142857143,1.6385243841126196,2.142857142857143,2.740459437363462,1.0,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.3127917833800187,2.2675536881419234,2.079254955570745,
269,9,1.0,1.0,4.235493326118327,1.5642857142857143,2.767857142857143,2.613131313131313,1.9138888888888888,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,2.005621518144738,1.4171568627450981,4.730357142857143,1.6385243841126196,2.142857142857143,2.740459437363462,1.125,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.3127917833800187,2.2675536881419234,2.079254955570745,
270,9,1.0,1.0,4.235493326118327,1.5642857142857143,2.767857142857143,2.613131313131313,1.9138888888888888,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,2.005621518144738,1.4171568627450981,4.730357142857143,1.6385243841126196,2.142857142857143,2.740459437363462,1.125,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.3127917833800187,2.2675536881419234,2.079254955570745,
271,9,1.0,1.0,4.37835046897547,1.5642857142857143,2.767857142857143,2.613131313131313,2.0567460317460315,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,2.005621518144738,1.4171568627450981,4.873214285714286,1.6385243841126196,2.142857142857143,2.740459437363462,1.125,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.3127917833800187,2.410410830999066,2.079254955570745,
272,9,1.0,1.0,4.37835046897547,1.5642857142857143,2.767857142857143,2.613131313131313,2.0567460317460315,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,2.005621518144738,1.4171568627450981,4.873214285714286,1.6385243841126196,2.142857142857143,2.740459437363462,1.125,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.3127917833800187,2.410410830999066,2.079254955570745,
273,9,1.0,1.0,4.37835046897547,1.5642857142857143,2.767857142857143,2.613131313131313,2.0567460317460315,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,2.005621518144738,1.4171568627450981,4.873214285714286,1.6385243841126196,2.142857142857143,2.740459437363462,1.125,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.3127917833800187,2.410410830999066,2.079254955570745,
274,9,1.0,1.0,4.37835046897547,1.5642857142857143,2.767857142857143,2.613131313131313,2.0567460317460315,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,2.005621518144738,1.4171568627450981,4.873214285714286,1.6385243841126196,2.142857142857143,2.740459437363462,1.125,3.258040935672515,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.3127917833800187,2.410410830999066,2.079254955570745,
275,9,1.0,1.0,4.37835046897547,1.5642857142857143,2.767857142857143,2.613131313131313,2.0567460317460315,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,2.005621518144738,1.4171568627450981,4.873214285714286,1.709952955541191,2.142857142857143,2.740459437363462,1.125,3.3294695071010865,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,1.9612266388582176,4.858583959899749,1.3127917833800187,2.481839402427638,2.079254955570745,
276,9,1.0,1.0,4.37835046897547,1.5642857142857143,2.9345238095238093,2.7797979797979795,2.0567460317460315,2.721282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.3555555555555556,1.263095238095238,2.005621518144738,1.4171568627450981,4.873214285714286,1.709952955541191,2.142857142857143,2.740459437363462,1.2916666666666667,3.3294695071010865,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,2.1278933055248843,4.858583959899749,1.3127917833800187,2.481839402427638,2.079254955570745,
277,9,1.0,1.0,4.50335046897547,1.5642857142857143,3.0595238095238093,2.7797979797979795,2.0567460317460315,2.846282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.4805555555555556,1.263095238095238,2.005621518144738,1.4171568627450981,4.873214285714286,1.834952955541191,2.142857142857143,2.740459437363462,1.2916666666666667,3.3294695071010865,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,2.1278933055248843,4.858583959899749,1.3127917833800187,2.481839402427638,2.079254955570745,
278,9,1.0,1.0,4.50335046897547,1.5642857142857143,3.0595238095238093,2.7797979797979795,2.0567460317460315,2.846282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.4805555555555556,1.263095238095238,2.005621518144738,1.4171568627450981,4.873214285714286,1.834952955541191,2.142857142857143,2.740459437363462,1.2916666666666667,3.3294695071010865,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,2.1278933055248843,4.858583959899749,1.3127917833800187,2.481839402427638,2.079254955570745,
279,9,1.0,1.0,4.50335046897547,1.5642857142857143,3.0595238095238093,2.7797979797979795,2.0567460317460315,2.846282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.4805555555555556,1.263095238095238,2.005621518144738,1.4171568627450981,4.873214285714286,1.834952955541191,2.142857142857143,2.740459437363462,1.2916666666666667,3.3294695071010865,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,2.1278933055248843,4.858583959899749,1.3127917833800187,2.481839402427638,2.079254955570745,
280,9,1.0,1.0,4.50335046897547,1.5642857142857143,3.1364468864468864,2.7797979797979795,2.0567460317460315,2.846282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.4805555555555556,1.263095238095238,2.082544595067815,1.4171568627450981,4.873214285714286,1.834952955541191,2.142857142857143,2.740459437363462,1.2916666666666667,3.4063925840241636,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,2.2048163824479614,4.858583959899749,1.3127917833800187,2.481839402427638,2.079254955570745,
281,9,1.0,1.0,4.50335046897547,1.5642857142857143,3.1364468864468864,2.7797979797979795,2.0567460317460315,2.846282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.4805555555555556,1.263095238095238,2.082544595067815,1.4171568627450981,4.873214285714286,1.834952955541191,2.142857142857143,2.740459437363462,1.2916666666666667,3.4063925840241636,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,2.2048163824479614,4.858583959899749,1.3127917833800187,2.481839402427638,2.079254955570745,
282,9,1.0,1.0,3.377512851731603,1.5642857142857143,3.1364468864468864,2.7797979797979795,2.0567460317460315,2.846282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.0,1.263095238095238,2.082544595067815,1.4171568627450981,4.873214285714286,1.834952955541191,2.142857142857143,2.740459437363462,1.2916666666666667,3.4063925840241636,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,2.2048163824479614,4.858583959899749,1.3127917833800187,2.481839402427638,2.079254955570745,
283,9,1.0,1.0,3.377512851731603,1.5642857142857143,3.1364468864468864,2.7797979797979795,2.0567460317460315,2.846282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.0,1.263095238095238,2.082544595067815,1.4171568627450981,4.873214285714286,1.834952955541191,2.142857142857143,2.740459437363462,1.2916666666666667,3.4063925840241636,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,2.2048163824479614,4.858583959899749,1.3127917833800187,2.481839402427638,2.079254955570745,
284,9,1.0,1.0,3.377512851731603,1.6753968253968254,3.1364468864468864,2.7797979797979795,2.0567460317460315,2.846282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.0,1.263095238095238,2.193655706178926,1.4171568627450981,4.873214285714286,1.834952955541191,2.253968253968254,2.740459437363462,1.2916666666666667,3.4063925840241636,1.0,1.0,1.565079365079365,1.0,1.4984126984126984,2.2048163824479614,4.858583959899749,1.3127917833800187,2.481839402427638,2.079254955570745,
285,9,1.0,1.0,3.488623962842714,1.6753968253968254,3.2475579975579976,2.7797979797979795,2.1678571428571427,2.846282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.0,1.263095238095238,2.3047668172900373,1.4171568627450981,4.984325396825397,1.834952955541191,2.253968253968254,2.740459437363462,1.2916666666666667,3.4063925840241636,1.1111111111111112,1.0,1.565079365079365,1.0,1.4984126984126984,2.2048163824479614,4.858583959899749,1.3127917833800187,2.481839402427638,2.079254955570745,
286,9,1.0,1.0,3.488623962842714,1.6753968253968254,3.2475579975579976,2.7797979797979795,2.1678571428571427,2.846282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.0,1.263095238095238,2.3047668172900373,1.4171568627450981,4.984325396825397,1.834952955541191,2.253968253968254,2.740459437363462,1.2916666666666667,3.4063925840241636,1.1111111111111112,1.0,1.565079365079365,1.0,1.4984126984126984,2.2048163824479614,4.858583959899749,1.3127917833800187,2.481839402427638,2.079254955570745,
287,9,1.0,1.0,3.488623962842714,1.6753968253968254,3.2475579975579976,2.8909090909090907,2.1678571428571427,2.846282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.1111111111111112,1.263095238095238,2.3047668172900373,1.4171568627450981,4.984325396825397,1.834952955541191,2.253968253968254,2.740459437363462,1.2916666666666667,3.4063925840241636,1.1111111111111112,1.0,1.6761904761904762,1.0,1.4984126984126984,2.2048163824479614,4.96969507101086,1.3127917833800187,2.481839402427638,2.079254955570745,
288,9,1.0,1.0,3.488623962842714,1.6753968253968254,3.2475579975579976,2.8909090909090907,2.1678571428571427,2.846282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.1111111111111112,1.263095238095238,2.3047668172900373,1.4171568627450981,4.984325396825397,1.834952955541191,2.253968253968254,2.740459437363462,1.2916666666666667,3.4063925840241636,1.1111111111111112,1.0,1.6761904761904762,1.0,1.4984126984126984,2.2048163824479614,4.96969507101086,1.3127917833800187,2.481839402427638,2.079254955570745,
289,9,1.0,1.0,3.488623962842714,1.6753968253968254,3.2475579975579976,2.8909090909090907,2.1678571428571427,2.846282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.1111111111111112,1.263095238095238,2.3047668172900373,1.4171568627450981,4.984325396825397,1.834952955541191,2.253968253968254,2.740459437363462,1.2916666666666667,3.4063925840241636,1.1111111111111112,1.0,1.6761904761904762,1.0,1.4984126984126984,2.2048163824479614,4.96969507101086,1.3127917833800187,2.481839402427638,2.079254955570745,
290,9,1.0,1.0,3.488623962842714,1.6753968253968254,3.2475579975579976,2.8909090909090907,2.1678571428571427,2.846282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.1111111111111112,1.263095238095238,2.3047668172900373,1.4171568627450981,4.984325396825397,1.834952955541191,2.253968253968254,2.740459437363462,1.2916666666666667,3.4063925840241636,1.1111111111111112,1.0,1.6761904761904762,1.0,1.4984126984126984,2.2048163824479614,4.96969507101086,1.3127917833800187,2.481839402427638,2.079254955570745,
291,9,1.0,1.0,3.488623962842714,1.6753968253968254,3.2475579975579976,2.8909090909090907,2.1678571428571427,2.846282372598162,1.1428571428571428,1.2916666666666667,1.5706349206349206,1.4023199023199022,1.1111111111111112,1.263095238095238,2.3047668172900373,1.4171568627450981,4.984325396825397,1.834952955541191,2.253968253968254,2.740459437363462,1.2916666666666667,3.4063925840241636,1.1111111111111112,1.0,1.6761904761904762,1.0,1.4984126984126984,2.2048163824479614,5.46969507101086,1.3127917833800187,2.481839402427638,2.079254955570745,
292,9,1.0,1.0,3.488623962842714,1.6753968253968254,3.3475579975579977,2.8909090909090907,2.1678571428571427,2.846282372598162,1.1428571428571428,1.2916666666666667,1.6706349206349207,1.4023199023199022,1.1111111111111112,1.263095238095238,2.3047668172900373,1.4171568627450981,5.084325396825396,1.834952955541191,2.353968253968254,2.740459437363462,1.2916666666666667,3.4063925840241636,1.1111111111111112,1.0,1.6761904761904762,1.0,1.4984126984126984,2.2048163824479614,5.46969507101086,1.3127917833800187,2.481839402427638,2.079254955570745,
293,9,1.0,1.0,3.6552906295093806,1.6753968253968254,3.3475579975579977,2.8909090909090907,2.1678571428571427,3.0129490392648286,1.1428571428571428,1.2916666666666667,1.6706349206349207,1.4023199023199022,1.1111111111111112,1.263095238095238,2.3047668172900373,1.4171568627450981,5.084325396825396,1.834952955541191,2.353968253968254,2.9071261040301284,1.2916666666666667,3.4063925840241636,1.1111111111111112,1.0,1.6761904761904762,1.0,1.4984126984126984,2.2048163824479614,5.46969507101086,1.3127917833800187,2.481839402427638,2.079254955570745,
294,9,1.0,1.0,3.7802906295093806,1.6753968253968254,3.3475579975579977,2.8909090909090907,2.1678571428571427,3.0129490392648286,1.1428571428571428,1.2916666666666667,1.6706349206349207,1.4023199023199022,1.1111111111111112,1.263095238095238,2.3047668172900373,1.4171568627450981,5.084325396825396,1.834952955541191,2.353968253968254,2.9071261040301284,1.4166666666666667,3.4063925840241636,1.1111111111111112,1.0,1.6761904761904762,1.0,1.4984126984126984,2.2048163824479614,5.46969507101086,1.3127917833800187,2.481839402427638,2.079254955570745,
295,9,1.0,1.0,3.9052906295093806,1.6753968253968254,3.3475579975579977,2.8909090909090907,2.1678571428571427,3.1379490392648286,1.1428571428571428,1.2916666666666667,1.6706349206349207,1.4023199023199022,1.1111111111111112,1.263095238095238,2.3047668172900373,1.5421568627450981,5.084325396825396,1.834952955541191,2.353968253968254,2.9071261040301284,1.4166666666666667,3.4063925840241636,1.1111111111111112,1.0,1.6761904761904762,1.0,1.6234126984126984,2.2048163824479614,5.59469507101086,1.3127917833800187,2.481839402427638,2.079254955570745,
296,9,1.0,1.0,3.9052906295093806,1.6753968253968254,3.3475579975579977,2.8909090909090907,2.1678571428571427,3.1379490392648286,1.1428571428571428,1.2916666666666667,1.6706349206349207,1.4023199023199022,1.1111111111111112,1.263095238095238,2.3047668172900373,1.5421568627450981,5.084325396825396,1.834952955541191,2.353968253968254,2.9071261040301284,1.4166666666666667,3.4063925840241636,1.1111111111111112,1.0,1.6761904761904762,1.0,1.6234126984126984,2.2048163824479614,5.59469507101086,1.3127917833800187,2.481839402427638,2.079254955570745,
297,9,1.0,1.0,4.238623962842714,1.6753968253968254,3.3475579975579977,2.8909090909090907,2.501190476190476,3.1379490392648286,1.1428571428571428,1.2916666666666667,1.6706349206349207,1.4023199023199022,1.1111111111111112,1.263095238095238,2.3047668172900373,1.5421568627450981,5.084325396825396,1.834952955541191,2.353968253968254,2.9071261040301284,1.4166666666666667,3.4063925840241636,1.1111111111111112,1.0,1.6761904761904762,1.0,1.6234126984126984,2.2048163824479614,5.59469507101086,1.3127917833800187,2.481839402427638,2.079254955570745,
298,9,1.0,1.0,4.238623962842714,1.7865079365079366,3.3475579975579977,3.002020202020202,2.6123015873015873,3.1379490392648286,1.1428571428571428,1.2916666666666667,1.6706349206349207,1.4023199023199022,1.1111111111111112,1.263095238095238,2.3047668172900373,1.5421568627450981,5.084325396825396,1.834952955541191,2.353968253968254,2.9071261040301284,1.4166666666666667,3.4063925840241636,1.1111111111111112,1.0,1.6761904761904762,1.0,1.6234126984126984,2.2048163824479614,5.59469507101086,1.3127917833800187,2.592950513538749,2.079254955570745,
299,9,1.0,1.0,4.238623962842714,1.7865079365079366,3.3475579975579977,3.002020202020202,2.6123015873015873,3.1379490392648286,1.3428571428571427,1.2916666666666667,1.6706349206349207,1.4023199023199022,1.1111111111111112,1.263095238095238,2.3047668172900373,1.5421568627450981,5.084325396825396,1.834952955541191,2.353968253968254,2.9071261040301284,1.4166666666666667,3.4063925840241636,1.1111111111111112,1.0,1.6761904761904762,1.0,1.6234126984126984,2.2048163824479614,5.59469507101086,1.3127917833800187,2.592950513538749,2.079254955570745,
300,9,1.0,1.0,4.238623962842714,2.11984126984127,3.3475579975579977,3.002020202020202,2.6123015873015873,3.1379490392648286,1.3428571428571427,1.2916666666666667,1.6706349206349207,1.4023199023199022,1.1111111111111112,1.263095238095238,2.3047668172900373,1.5421568627450981,5.417658730158729,1.834952955541191,2.353968253968254,2.9071261040301284,1.4166666666666667,3.4063925840241636,1.1111111111111112,1.0,1.6761904761904762,1.0,1.6234126984126984,2.2048163824479614,5.59469507101086,1.3127917833800187,2.592950513538749,2.079254955570745,
