iteration, destination,2->6,0->1,0->9,0->8,0->5,0->4,3->7,3->1,7->3,7->1,1->0,1->3,1->7,1->4,6->2,6->8,6->5,9->0,9->8,9->5,9->4,8->0,8->6,8->9,8->5,8->4,5->0,5->6,5->9,5->8,5->4,4->0,4->1,4->9,4->8,4->5,
326,9,1.0,1.0,9100.438150002134,1.0,1.0,39.21898690730345,1.0,1.0,1.0,1.291114435050708E16,9100.438150002134,1.0,1.0,1.0,1.0,17.425256765380208,1.0,1.0,1.0,1.0,1.0,1.0,17.425256765380208,1.0,1.0,17.425256765380208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,426.18640935766143,17.425256765380208,1.0,
327,9,1.0,1.0,9100.438150002134,1.0,1.0,39.21898690730345,1.0,1.0,1.0,1.291114435050708E16,9100.438150002134,1.0,1.0,1.0,1.0,17.425256765380208,1.0,1.0,1.0,1.0,1.0,1.0,17.425256765380208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,426.18640935766143,1.0,1.0,
328,9,1.0,1.0,261200.3409170887,1.0,1.0,39.21898690730345,1.0,1.0,1.0,1.291114435050708E16,9100.438150002134,1.0,1.0,1.0,1.0,17.425256765380208,1.0,1.0,1.0,1.0,1.0,1.0,17.425256765380208,1.0,1.0,1.0,1.0,54.714862600215326,1.0,1.0,1.0,1.0,1.0,426.18640935766143,1.0,1.0,
329,9,1.0,1.0,261200.3409170887,1.0,1.0,39.21898690730345,1.0,1.0,1.0,1.291114435050708E16,9100.438150002134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.714862600215326,1.0,1.0,1.0,1.0,1.0,426.18640935766143,1.0,1.0,
330,9,1.0,1.0,261200.3409170887,1.0,1.0,39.21898690730345,1.0,1.0,1.0,1.291114435050708E16,9100.438150002134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.714862600215326,1.0,1.0,1.0,1.0,1.0,426.18640935766143,1.0,1.0,
331,9,1.0,1.0,1346.167841162061,1.0,1.0,1.0,1.0,1.0,1.0,6.654113565177454E13,46.901612513231356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1964689502442893,1.0,1.0,
332,9,1.0,1.0,1346.167841162061,1.0,1.0,1.0,1.0,1.0,1.0,6.654113565177454E13,46.901612513231356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1964689502442893,1.0,1.0,
333,9,1.0,1.0,1346.167841162061,1.0,1.0,1.0,1.0,1.0,1.0,6.654113565177454E13,46.901612513231356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1964689502442893,1.0,1.0,
334,9,1.0,1.0,1346.167841162061,1.0,1.0,1.0,1.0,1.0,1.0,6.654113565177454E13,46.901612513231356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1964689502442893,1.0,1.0,
335,9,1.0,1.0,1346.167841162061,1.0,1.0,1.0,1.0,1.0,1.0,6.654113565177454E13,46.901612513231356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1964689502442893,1.0,1.0,
336,9,1.0,1.0,6.937846444672692,1.0,1.0,1.0,1.0,1.0,1.0,3.4293805518904144E11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
337,9,1.0,1.0,7601350.877894778,1.0,1.0,1.0,1.0,1.0,1.0,3.4293805518904144E11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
338,9,1.0,1.0,7601350.877894778,1.0,1.0,1.0,1.0,1.0,1.0,3.4293805518904144E11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
339,9,1.0,1.0,7601350.877894778,1.0,1.0,1.0,1.0,1.0,1.0,1.35207918719682496E17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
340,9,17.425256765380208,1.0,7601350.877894778,1.0,1.0,1.0,1.0,1.0,1.0,1.35207918719682496E17,1.0,1.0,1.0,1.0,17.425256765380208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
341,9,1.0,1.0,39175.653696635294,1.0,1.0,1.0,1.0,1.0,1.0,6.968312193308528E14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
342,9,1.0,1.0,39175.653696635294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
343,9,1.0,1.0,39175.653696635294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
344,9,1.0,1.0,39175.653696635294,1.0,1.0,1.0,1.0,1.0,1.0,194.03252174826372,1.0,1.0,1.0,194.03252174826372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,194.03252174826372,194.03252174826372,1.0,1.0,
345,9,1.0,1.0,39175.653696635294,1.0,1.0,1.0,1.0,1.0,1.0,194.03252174826372,1.0,1.0,1.0,194.03252174826372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,194.03252174826372,194.03252174826372,1.0,1.0,
346,9,1.0,1.0,201.90251275227692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
347,9,1.0,1.0,201.90251275227692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
348,9,1.0,1.0,201.90251275227692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
349,9,1.0,1.0,201.90251275227692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
350,9,1.0,1.0,201.90251275227692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2225.048498325287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
351,9,1.0,1.0,1.0405601645183236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,194.03252174826372,11.4673997857537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,194.03252174826372,1.0,1.0,1.0,
352,9,1.0,1.0,1.0405601645183236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,194.03252174826372,11.4673997857537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,194.03252174826372,1.0,1.0,1.0,
353,9,1.0,1.0,1.0405601645183236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,194.03252174826372,11.4673997857537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.661446278679323E7,1.0,1.0,1.0,
354,9,1.0,1.0,1.0405601645183236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,194.03252174826372,11.4673997857537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.661446278679323E7,1.0,1.0,1.0,
355,9,1.0,1.0,1.0405601645183236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.4673997857537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.661446278679323E7,1.0,1.0,1.0,
356,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
357,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
358,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
359,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
360,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
361,9,1.0,40.66625396801253,1.0,1.0,1.0,1.0,1.0,40.66625396801253,1.0,1.0,1.0,40.66625396801253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
362,9,1.0,40.66625396801253,1.0,1.0,1.0,1.0,1.0,40.66625396801253,1.0,1.0,1.0,40.66625396801253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
363,9,1.0,40.66625396801253,1.0,1.0,1.0,1.0,1.0,40.66625396801253,1.0,1.0,1.0,40.66625396801253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
364,9,1.0,40.66625396801253,1.0,1.0,1.0,1.0,1.0,40.66625396801253,1.0,1.0,1.0,40.66625396801253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
365,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.66625396801253,1.0,1.0,1.0,40.66625396801253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
366,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,12.996300231480323,1.0,1.0,
367,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,12.996300231480323,1.0,1.0,
368,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,12.996300231480323,1.0,1.0,
369,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,12.996300231480323,1.0,1.0,
370,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,12.996300231480323,1.0,1.0,
371,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
372,9,1.0,1.0,1.0,40.66625396801253,1.0,1.0,1.0,1.0,1.0,40.66625396801253,1.0,1.0,40.66625396801253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.66625396801253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
373,9,1.0,1.0,1.0,40.66625396801253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.66625396801253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
374,9,1.0,1.0,1.0,580.8612295317787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,580.8612295317787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
375,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
376,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
377,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
378,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
379,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
380,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
381,9,1.0,793.5921237618222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,793.5921237618222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,793.5921237618222,
382,9,1.0,793.5921237618222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,793.5921237618222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,793.5921237618222,
383,9,1.0,793.5921237618222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,793.5921237618222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,793.5921237618222,
384,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,793.5921237618222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
385,9,1.0,1.0,70064.92321624086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,793.5921237618222,1.0,1.0,1.0,70064.92321624086,70064.92321624086,1.0,1.0,1.0,1.0,
386,9,1.0,1.0,361.0988641746495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.089995412168185,1.0,1.0,1.0,361.0988641746495,361.0988641746495,1.0,1.0,1.0,1.0,
387,9,1.0,1.0,361.0988641746495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.089995412168185,1.0,1.0,1.0,361.0988641746495,361.0988641746495,1.0,1.0,1.0,1.0,
388,9,1.0,1.0,361.0988641746495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.089995412168185,1.0,1.0,1.0,361.0988641746495,361.0988641746495,1.0,1.0,1.0,1.0,
389,9,1.0,1.0,361.0988641746495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,361.0988641746495,1.0,1.0,1.0,1.0,1.0,
390,9,1.0,1.0,361.0988641746495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,361.0988641746495,1.0,1.0,1.0,1.0,1.0,
391,9,1.0,1.0,1.8610223735747577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8610223735747577,1.0,1.0,1.0,1.0,1.0,
392,9,1.0,1.0,1.8610223735747577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8610223735747577,1.0,1.0,1.0,1.0,1.0,
393,9,1.0,1.0,1.8610223735747577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8610223735747577,1.0,1.0,1.0,1.0,1.0,
394,9,1.0,1.0,1.8610223735747577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8610223735747577,1.0,1.0,1.0,1.0,1.0,
395,9,1.0,1.0,1.8610223735747577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8610223735747577,1.0,1.0,1.0,1.0,1.0,
396,9,1.0,31.489166761522856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.489166761522856,1.0,1.0,1.0,1.0,31.489166761522856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.489166761522856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.489166761522856,1.0,1.0,1.0,
397,9,1.0,31.489166761522856,1.0,1.0,1.0,1.0,70064.92321624086,1.0,70064.92321624086,1.0,31.489166761522856,1.0,1.0,1.0,1.0,31.489166761522856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.489166761522856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.489166761522856,1.0,1.0,1.0,
398,9,1.0,31.489166761522856,1.0,1.0,1.0,1.0,70064.92321624086,1.0,70064.92321624086,1.0,31.489166761522856,1.0,1.0,1.0,1.0,31.489166761522856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.489166761522856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.489166761522856,1.0,1.0,1.0,
399,9,1.0,31.489166761522856,1.0,1.0,1.0,1.0,70064.92321624086,1.0,70064.92321624086,1.0,31.489166761522856,1.0,1.0,1.0,1.0,2.3995845786900472E7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1765780.963259012,31.489166761522856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.489166761522856,1.0,1.0,1.0,
400,9,1.0,31.489166761522856,1.0,1.0,1.0,1.0,70064.92321624086,1.0,70064.92321624086,1.0,31.489166761522856,1.0,1.0,1.0,1.0,2.3995845786900472E7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1765780.963259012,31.489166761522856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.489166761522856,1.0,1.0,1.0,
401,9,1.0,1.0,1.0,1.0,1.0,1.0,361.0988641746495,1.0,361.0988641746495,1.0,1.0,1.0,1.0,1.0,1.0,123669.19509520466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9100.438150002134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
402,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,123669.19509520466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9100.438150002134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
403,9,1.0,1.0,1.0,77.52254904671696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77.52254904671696,1.0,77.52254904671696,1.0,123669.19509520466,1.0,1.0,1.0,1.0,1.0,77.52254904671696,1.0,9100.438150002134,1.0,77.52254904671696,1.0,1.0,1.0,1.0,1.0,1.0,77.52254904671696,1.0,77.52254904671696,1.0,
404,9,1.0,1.0,1.0,77.52254904671696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77.52254904671696,1.0,77.52254904671696,1.0,123669.19509520466,1.0,1.0,1.0,1.0,1.0,77.52254904671696,1.0,9100.438150002134,1.0,77.52254904671696,1.0,1.0,1.0,1.0,1.0,1.0,77.52254904671696,1.0,77.52254904671696,1.0,
405,9,1.0,25.202068056355376,1.0,77.52254904671696,1.0,1.0,1.0,1.0,1.0,1.0,25.202068056355376,77.52254904671696,1.0,77.52254904671696,1.0,123669.19509520466,1.0,1.0,1.0,1.0,1.0,77.52254904671696,1.0,9100.438150002134,1.0,77.52254904671696,1.0,1.0,1.0,1.0,1.0,1.0,77.52254904671696,1.0,77.52254904671696,25.202068056355376,
406,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,637.3632315909024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.901612513231356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
407,9,1.0,1.0,54.714862600215326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,637.3632315909024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.901612513231356,1.0,1.0,54.714862600215326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
408,9,1.0,1.0,54.714862600215326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,637.3632315909024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.901612513231356,1.0,1.0,54.714862600215326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
409,9,14.929827588798478,1.0,54.714862600215326,1.0,14.929827588798478,14.929827588798478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.929827588798478,637.3632315909024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.901612513231356,1.0,1.0,666.9108724070232,1.0,1.0,1.0,1.0,14.929827588798478,1.0,1.0,1.0,14.929827588798478,
